[1] 0.0019360318 0.0001793159
[1] 0.001620030 0.000154064
[1] 0.0067609567 0.0005474463
[1] 0.0049530435 0.0004294989
[1] 0.0042049016 0.0003721564
[1] 0.0176410553 0.0009009984
[1] 0.0122473315 0.0007860129
[1] 0.0097080508 0.0007066687
[1] 0.0087799512 0.0006672004
[1] 0.025469359 0.001003516
[1] 0.0230986693 0.0009977239
[1] 0.0184729107 0.0009397328
[1] 0.01587902 0.00089255
[1] 0.0151312418 0.0008660082
