[1] 0.02972334
[1] 0.02057434
[1] 0.1272831
[1] 0.1293015
[1] 0.1315839
[1] 0.1949401
[1] 0.2018608
[1] 0.2060088
[1] 0.2076628
[1] 0.2364091
[1] 0.2415168
[1] 0.2472897
[1] 0.249951
[1] 0.2509211
[1] 0.2681101
[1] 0.2714828
[1] 0.2741662
[1] 0.2756589
[1] 0.2762351
[1] 0.2982477
[1] 0.2941147
[1] 0.2911091
[1] 0.2913262
[1] 0.3263978
[1] 0.3141367
[1] 0.3068639
[1] 0.3025465
[1] 0.3649311
[1] 0.3653217
[1] 0.3666069
[1] 0.4148269
[1] 0.4164573
[1] 0.4438802
